Start,End,Open,High,Low,Close,Volume,Market Cap,SMA_5,SMA_7,SMA_20
2014-03-10 00:00:00,2014-03-11 00:00:00,636.33,644.76,615.02,627.79,18088327.08333333,7874269858.756705,635.042,643.9285714285714,603.049
2014-03-11 00:00:00,2014-03-12 00:00:00,627.95,638.42,618.84,634.11,15204582.43902439,7837667867.443592,629.092,639.2614285714286,603.6030000000001
2014-03-12 00:00:00,2014-03-13 00:00:00,631.91,648.03,629.51,632.1,18940549.30555556,7959922309.064316,629.682,634.4885714285714,607.4010000000001
2014-03-13 00:00:00,2014-03-14 00:00:00,633.62,644.2,630.85,638.14,12905969.58041958,7983159635.180029,633.8199999999999,630.8142857142857,610.6
2014-03-14 00:00:00,2014-03-15 00:00:00,638.14,639.53,627.21,628.8,12083537.142857144,7923032541.172365,632.188,630.7642857142857,611.769
2014-03-15 00:00:00,2014-03-16 00:00:00,629.37,639.14,627.3,636.12,8524813.263888888,7932813424.413489,633.854,633.4314285714287,613.284
2014-03-16 00:00:00,2014-03-17 00:00:00,636.5,637.52,628.11,631.11,4539644.912891986,7923801162.071549,633.254,632.5957142857143,617.5235
2014-03-17 00:00:00,2014-03-18 00:00:00,630.92,632.68,616.855,622.373,10534403.776223777,7825009997.995891,631.3086000000001,631.8218571428571,621.70665
2014-03-18 00:00:00,2014-03-19 00:00:00,621.838,622.391,603.796,614.832,19978577.43055556,7696416281.718099,626.647,629.0678571428572,623.31375
2014-03-19 00:00:00,2014-03-20 00:00:00,613.896,622.0,609.096,609.888,19580376.783216786,7698074856.061342,622.8646,625.8947142857143,624.86965
2014-03-20 00:00:00,2014-03-21 00:00:00,609.745,609.745,587.493,588.77,16687415.679442508,7488914117.02097,613.3946,618.8418571428572,626.84515
2014-03-21 00:00:00,2014-03-22 00:00:00,588.294,604.592,561.813,571.49,29695169.444444444,7306086310.096597,601.4706,610.6547142857142,627.13915
2014-03-22 00:00:00,2014-03-23 00:00:00,571.18,572.548,554.391,565.04,27472762.152777776,7084883883.730602,590.004,600.5004285714285,627.40165
2014-03-23 00:00:00,2014-03-24 00:00:00,565.764,570.238,560.878,561.272,13137691.49825784,7091490042.65409,579.292,590.5235714285715,622.07725
2014-03-24 00:00:00,2014-03-25 00:00:00,562.507,586.562,551.772,583.412,14198842.0979021,7077884418.325598,573.9968000000001,584.9577142857142,617.90885
2014-03-25 00:00:00,2014-03-26 00:00:00,585.026,585.438,572.605,583.917,20424957.013888888,7263109223.054356,573.0262,580.5412857142858,613.8292
2014-03-26 00:00:00,2014-03-27 00:00:00,583.482,590.028,570.963,580.827,15706614.427860696,7302344076.547638,574.8936,576.3897142857143,609.6775500000001
2014-03-27 00:00:00,2014-03-28 00:00:00,580.257,580.56,471.239,471.239,35475810.37037037,6791472293.168898,556.1333999999999,559.5995714285715,601.782
2014-03-28 00:00:00,2014-03-29 00:00:00,477.143,526.023,473.234,495.666,75398755.06072874,6315944296.191547,543.0122,548.7675714285714,595.6928
2014-03-29 00:00:00,2014-03-30 00:00:00,501.713,504.859,489.734,491.172,24921434.939271256,6350288606.788746,524.5642,538.215,588.4034
2014-03-30 00:00:00,2014-03-31 00:00:00,492.372,492.372,444.179,460.273,25007250.37313433,5900211133.428395,499.83539999999994,523.7865714285715,580.02755
2014-03-31 00:00:00,2014-04-01 00:00:00,462.299,483.022,443.365,457.001,46448404.87804878,5756889064.164937,475.0702,505.7278571428571,571.1721
2014-04-01 00:00:00,2014-04-02 00:00:00,457.0,495.343,457.0,478.375,30041358.156028368,5998615252.71263,476.4974,490.65042857142856,563.48585
2014-04-02 00:00:00,2014-04-03 00:00:00,479.137,495.045,431.269,437.14,33959281.81818182,5872691500.069672,464.7922,470.1237142857143,553.4358500000001
2014-04-03 00:00:00,2014-04-04 00:00:00,436.444,449.565,414.89,444.718,53592427.11267605,5457878476.537804,455.5014,466.33500000000004,544.23175
2014-04-04 00:00:00,2014-04-05 00:00:00,445.664,454.652,429.091,447.526,30892161.324041814,5582762860.993133,452.95200000000006,459.4578571428571,534.80205
2014-04-05 00:00:00,2014-04-06 00:00:00,446.675,463.571,444.197,461.907,17020784.375,5688510905.385484,453.93320000000006,455.27714285714285,526.3419000000001
2014-04-06 00:00:00,2014-04-07 00:00:00,463.397,466.319,452.97,460.499,11486721.527777778,5799666042.826808,450.358,455.3094285714286,518.2482
2014-04-07 00:00:00,2014-04-08 00:00:00,461.474,462.564,445.122,449.423,12078620.731707318,5733278721.288774,452.81460000000004,454.22685714285717,509.97775
2014-04-08 00:00:00,2014-04-09 00:00:00,447.613,457.424,446.114,453.086,14037298.021201411,5709315677.858102,454.48820000000006,450.61414285714284,502.13765
2014-04-09 00:00:00,2014-04-10 00:00:00,453.177,455.728,441.933,442.725,11066679.895470385,5673128492.027857,453.52799999999996,451.412,494.83540000000005
2014-04-10 00:00:00,2014-04-11 00:00:00,442.256,443.366,358.732,365.176,32636740.277777776,5161198426.437902,434.1818,440.0488571428571,484.5197
2014-04-11 00:00:00,2014-04-12 00:00:00,363.71,429.767,351.816,420.947,73670357.14285715,5101026477.287789,426.27139999999997,436.25185714285715,477.31505000000004
2014-04-12 00:00:00,2014-04-13 00:00:00,420.889,439.606,415.789,421.116,34810648.958333336,5378662463.033789,420.61,430.42457142857137,470.30725
2014-04-13 00:00:00,2014-04-14 00:00:00,421.461,427.398,395.254,414.063,15528146.180555556,5262634566.070513,412.8054,423.79085714285713,461.8398
2014-04-14 00:00:00,2014-04-15 00:00:00,414.828,469.751,407.373,458.787,41624579.298245616,5634258397.876184,416.01779999999997,425.1285714285714,455.58330000000007
2014-04-15 00:00:00,2014-04-16 00:00:00,458.373,518.996,453.543,515.586,48152451.84397163,6152808781.20645,446.09979999999996,434.0571428571429,452.32124999999996
2014-04-16 00:00:00,2014-04-17 00:00:00,522.185,542.378,502.781,527.395,54356754.16725979,6535677068.348081,467.3894,446.15285714285716,455.12905
2014-04-17 00:00:00,2014-04-18 00:00:00,529.067,533.517,484.874,495.963,44005150.6993007,6395758113.893819,482.3588,464.8367142857143,455.14390000000003
2014-04-18 00:00:00,2014-04-19 00:00:00,495.798,498.601,472.741,479.645,24792255.74912892,6148960573.576315,495.47520000000003,473.2221428571429,454.56755000000004
2014-04-19 00:00:00,2014-04-20 00:00:00,479.582,503.555,470.561,501.565,20064121.875,6222847890.745991,504.0308,484.7148571428571,456.63215
2014-04-20 00:00:00,2014-04-21 00:00:00,501.751,510.871,490.84,498.168,15292310.069444444,6356766518.460966,500.5472,496.72985714285716,458.69050000000004
2014-04-21 00:00:00,2014-04-22 00:00:00,497.739,510.568,493.201,495.773,14247268.531468531,6340714412.305739,494.2228,502.0135714285715,459.5604
2014-04-22 00:00:00,2014-04-23 00:00:00,495.455,503.222,487.58,487.924,12763944.097222222,6270357171.891746,492.61499999999995,498.06185714285715,462.0995999999999
2014-04-23 00:00:00,2014-04-24 00:00:00,488.359,493.249,485.817,491.303,10862710.462633451,6211058966.771417,494.94660000000005,492.90585714285714,464.42885000000007
2014-04-24 00:00:00,2014-04-25 00:00:00,490.825,500.465,482.952,500.465,10362477.102473496,6219179982.514829,494.72659999999996,493.549,467.07579999999996
2014-04-25 00:00:00,2014-04-26 00:00:00,500.087,500.299,442.951,461.449,34614370.56737588,5881579230.949552,487.3828,490.9495714285714,467.05289999999997
2014-04-26 00:00:00,2014-04-27 00:00:00,461.705,464.543,449.103,458.601,26293487.719298247,5789510558.123598,479.94840000000005,484.81185714285715,466.95799999999997
2014-04-27 00:00:00,2014-04-28 00:00:00,457.242,459.33,436.39,436.39,8859810.883392226,5732611376.626008,469.64160000000004,475.9864285714286,466.30635
2014-04-28 00:00:00,2014-04-29 00:00:00,430.716,447.534,422.942,440.285,20057905.21276596,5538193588.137762,459.438,468.0595714285714,465.6663
2014-04-29 00:00:00,2014-04-30 00:00:00,439.983,451.636,435.181,447.209,17729711.637931034,5648995375.596568,448.7868,462.2431428571429,465.8905
2014-04-30 00:00:00,2014-05-01 00:00:00,446.89,451.099,436.699,447.645,16192266.0,5665748361.276837,446.026,456.0062857142857,470.01395
2014-05-01 00:00:00,2014-05-02 00:00:00,447.633,460.614,447.633,457.76,13583543.75,5772589945.96021,445.85779999999994,449.9055714285714,471.8546
2014-05-02 00:00:00,2014-05-03 00:00:00,457.364,457.929,443.403,449.377,12035047.804878049,5711512740.084543,448.45520000000005,448.181,473.26764999999995
2014-05-03 00:00:00,2014-05-04 00:00:00,449.403,449.403,430.682,437.762,9093119.548611112,5609350326.165001,447.9506,445.20400000000006,474.45259999999996
2014-05-04 00:00:00,2014-05-05 00:00:00,438.517,439.769,430.054,436.403,8485122.847222222,5533459707.548426,445.7894,445.2058571428571,473.3334
2014-05-05 00:00:00,2014-05-06 00:00:00,434.782,440.974,427.617,433.482,8424945.400696864,5504987625.175509,442.95680000000004,444.234,469.2282
2014-05-06 00:00:00,2014-05-07 00:00:00,433.364,448.038,423.251,428.962,11729299.475,5469268312.549535,437.19719999999995,441.62728571428573,464.30654999999996
2014-05-07 00:00:00,2014-05-08 00:00:00,429.341,446.128,428.451,438.821,13112136.875,5560596188.85891,435.08600000000007,440.36671428571435,461.44944999999996
2014-05-08 00:00:00,2014-05-09 00:00:00,438.679,448.399,438.143,440.169,14989552.100358425,5634284211.046922,435.5674,437.8537142857143,459.47565
2014-05-09 00:00:00,2014-05-10 00:00:00,440.178,452.692,440.143,449.461,9228733.93728223,5675715465.392167,438.179,437.86571428571426,456.87045000000006
2014-05-10 00:00:00,2014-05-11 00:00:00,450.456,455.771,448.468,454.433,9006769.583333334,5755037103.879792,442.3692,440.2472857142857,454.68369999999993
2014-05-11 00:00:00,2014-05-12 00:00:00,453.92,455.339,433.401,438.886,8734502.708333334,5674578468.463314,444.354,440.602,451.83935
2014-05-12 00:00:00,2014-05-13 00:00:00,438.303,442.26,434.231,441.462,10811231.533101045,5604940637.068017,444.8822,441.7420000000001,449.51625
2014-05-13 00:00:00,2014-05-14 00:00:00,441.531,441.976,436.967,440.671,7292215.0,5614877544.136142,444.9826,443.4147142857143,446.98465
2014-05-14 00:00:00,2014-05-15 00:00:00,440.592,446.659,440.503,443.972,8088830.55944056,5660700628.614156,443.8848,444.15057142857137,444.16
2014-05-15 00:00:00,2014-05-16 00:00:00,444.136,449.799,443.63,447.252,9029015.416666666,5712151010.663885,442.4486,445.1624285714285,443.45015
2014-05-16 00:00:00,2014-05-17 00:00:00,447.386,450.661,444.964,448.058,6755427.108013937,5723841425.747995,444.283,444.96200000000005,442.92299999999994
2014-05-17 00:00:00,2014-05-18 00:00:00,448.117,451.98,447.301,448.903,4925623.611111111,5741243362.433937,445.77119999999996,444.172,443.54865
2014-05-18 00:00:00,2014-05-19 00:00:00,448.701,449.767,444.784,446.264,2688736.145833333,5721549370.408863,446.88980000000004,445.22600000000006,443.84760000000006
2014-05-19 00:00:00,2014-05-20 00:00:00,446.076,447.555,443.1,446.181,4480137.108013937,5695099175.469039,447.3316,445.90014285714284,443.79619999999994
2014-05-20 00:00:00,2014-05-21 00:00:00,446.305,491.444,446.007,485.724,20856204.756944444,5942184301.398101,455.026,452.3362857142857,445.70014999999995
2014-05-21 00:00:00,2014-05-22 00:00:00,485.8,494.369,483.489,491.77,31202923.50526316,6284435828.300891,463.76840000000004,459.16457142857143,447.4006499999999
2014-05-22 00:00:00,2014-05-23 00:00:00,492.049,525.356,490.191,524.579,23426467.013888888,6504807489.705106,478.9036,470.2112857142857,451.16075
2014-05-23 00:00:00,2014-05-24 00:00:00,525.715,541.956,520.076,520.222,34918169.33797909,6761509976.632479,493.69519999999994,480.52042857142857,455.28374999999994
2014-05-24 00:00:00,2014-05-25 00:00:00,521.051,525.17,516.281,525.138,17908664.925373133,6673436229.018341,509.4866,491.4111428571428,459.7205
2014-05-25 00:00:00,2014-05-26 00:00:00,525.228,576.478,525.228,571.588,32500836.45833333,7162474548.671399,526.6593999999999,509.3145714285714,466.62579999999997
2014-05-26 00:00:00,2014-05-27 00:00:00,571.393,588.389,565.332,583.424,39562935.48387097,7428096753.985555,544.9902,528.9207142857142,474.34889999999996
2014-05-27 00:00:00,2014-05-28 00:00:00,582.588,589.517,554.434,571.244,30472731.70731708,7356534718.950901,554.3232,541.1378571428571,480.97005
2014-05-28 00:00:00,2014-05-29 00:00:00,571.915,578.624,564.087,577.062,28220059.375,7336794400.181083,565.6912,553.3224285714285,487.8147
2014-05-29 00:00:00,2014-05-30 00:00:00,576.33,577.096,561.596,568.18,19295990.1754386,7286452978.671964,574.2996,559.5511428571428,493.75064999999995
2014-05-30 00:00:00,2014-05-31 00:00:00,568.177,618.458,568.157,615.325,23539243.554006968,7567267985.332788,583.0469999999999,573.1372857142858,501.79525
2014-05-31 00:00:00,2014-06-01 00:00:00,615.687,624.715,604.471,623.677,25926495.83333333,7918032446.237581,591.0975999999999,587.2142857142857,511.0348
2014-06-01 00:00:00,2014-06-02 00:00:00,623.693,671.513,619.906,630.229,26833079.166666668,8275236639.109386,602.8946,595.5915714285713,520.47315
2014-06-02 00:00:00,2014-06-03 00:00:00,629.645,665.498,618.745,660.618,47542278.81944445,8162675398.488569,619.6058,606.6192857142858,531.4705
2014-06-03 00:00:00,2014-06-04 00:00:00,660.55,674.111,650.784,667.605,51154677.35191637,8509159803.363654,639.4908,620.3851428571428,542.65215
2014-06-04 00:00:00,2014-06-05 00:00:00,666.774,668.563,624.089,641.614,48829172.75985664,8248727054.997926,644.7486000000001,629.6068571428572,552.37025
2014-06-05 00:00:00,2014-06-06 00:00:00,641.072,663.526,640.09,659.258,26252926.388888888,8377758323.048733,651.8648000000001,642.618,562.9302500000001
2014-06-06 00:00:00,2014-06-07 00:00:00,659.283,661.366,652.304,653.702,24951745.644599304,8443665995.79294,656.5594000000001,648.1004285714287,573.1702
2014-06-07 00:00:00,2014-06-08 00:00:00,653.522,656.944,644.907,654.969,19712907.638888888,8401384047.892168,655.4296,652.5707142857144,583.60545
2014-06-08 00:00:00,2014-06-09 00:00:00,654.994,658.884,653.47,656.14,9944768.993055556,8444911734.09235,653.1366,656.2722857142857,594.1034000000001
2014-06-09 00:00:00,2014-06-10 00:00:00,655.64,657.703,644.393,649.159,14119338.506944444,8373176501.515248,654.6456000000001,654.6352857142857,602.27515
2014-06-10 00:00:00,2014-06-11 00:00:00,650.042,659.615,646.564,653.15,18814451.56794425,8414062323.642393,653.424,652.5702857142858,610.34415
2014-06-11 00:00:00,2014-06-12 00:00:00,653.188,657.04,632.547,633.02,20541078.13620072,8326291362.173271,649.2876,651.3425714285714,615.7662
2014-06-12 00:00:00,2014-06-13 00:00:00,633.428,638.109,573.272,586.952,26366485.069444444,8065775193.86176,635.6841999999999,641.0131428571428,619.1027
2014-06-13 00:00:00,2014-06-14 00:00:00,585.696,615.137,585.696,600.163,59071984.66898955,7722375048.396614,624.4888,633.3647142857143,622.8539499999999
2014-06-14 00:00:00,2014-06-15 00:00:00,600.746,601.27,549.821,577.358,30027775.0,7474576561.679715,610.1286,622.2774285714286,623.14245
2014-06-15 00:00:00,2014-06-16 00:00:00,575.928,592.937,554.891,592.937,32105776.736111112,7325088720.140704,598.086,613.2484285714285,623.6180999999999
2014-06-16 00:00:00,2014-06-17 00:00:00,592.649,608.72,587.068,592.188,31443928.472222224,7708449055.658922,589.9196,605.1097142857143,624.6653
2014-06-17 00:00:00,2014-06-18 00:00:00,591.586,610.889,590.4,610.864,19789391.289198607,7740621801.74158,594.702,599.0688571428572,626.3554
2014-06-18 00:00:00,2014-06-19 00:00:00,609.767,615.881,604.396,607.958,21002427.08333333,7875846263.914585,596.261,595.4885714285714,628.3443
2014-06-19 00:00:00,2014-06-20 00:00:00,608.07,612.241,597.018,598.071,13677202.777777778,7840326874.351931,600.4036,597.077,627.4816
2014-06-20 00:00:00,2014-06-21 00:00:00,597.402,599.754,587.756,594.146,17446822.299651567,7688256270.989178,600.6454,596.2174285714285,626.00505
2014-06-21 00:00:00,2014-06-22 00:00:00,593.678,599.462,587.737,594.992,13184339.722222222,7679744997.903536,601.2062,598.7365714285714,624.2432000000001
2014-06-22 00:00:00,2014-06-23 00:00:00,595.904,605.997,594.627,602.273,11280778.541666666,7783416568.501836,599.488,600.0702857142858,621.32595
2014-06-23 00:00:00,2014-06-24 00:00:00,602.161,603.212,586.343,593.984,11415530.145454545,7677623283.120286,596.6932,600.3268571428572,617.6449
2014-06-24 00:00:00,2014-06-25 00:00:00,593.97,596.971,582.357,582.357,12568735.335689044,7660308113.435838,593.5504000000001,596.2544285714285,614.68205
2014-06-25 00:00:00,2014-06-26 00:00:00,581.809,583.599,565.625,566.336,17670253.19148936,7444854646.981097,587.9884,590.3084285714285,610.03595
2014-06-26 00:00:00,2014-06-27 00:00:00,566.137,581.629,564.731,581.137,17796393.96226415,7422078470.647236,585.2173999999999,587.8892857142857,606.4077
2014-06-27 00:00:00,2014-06-28 00:00:00,581.297,600.124,579.885,597.261,15871705.992509363,7595228174.963274,584.2149999999999,588.3342857142858,603.5223
2014-06-28 00:00:00,2014-06-29 00:00:00,599.077,604.473,595.918,596.549,18269280.662983425,7785782081.853385,584.7279999999998,588.5567142857143,600.54275
2014-06-29 00:00:00,2014-06-30 00:00:00,596.332,604.076,596.162,602.715,9786132.91044776,7766954785.655692,588.7995999999999,588.6198571428571,598.22055
2014-06-30 00:00:00,2014-07-01 00:00:00,602.62,645.155,599.883,639.797,26740321.006944444,8057338150.646123,603.4918,595.1645714285714,597.5529
2014-07-01 00:00:00,2014-07-02 00:00:00,641.391,657.858,640.107,640.806,45150228.515625,8435076740.808788,615.4256,603.5144285714285,597.9422
2014-07-02 00:00:00,2014-07-03 00:00:00,641.037,656.678,638.339,650.879,31528134.36293436,8396803439.911215,626.1492000000001,615.592,601.13855
2014-07-03 00:00:00,2014-07-04 00:00:00,650.769,650.769,641.303,645.156,22696624.55357143,8378249326.68292,635.8706,624.7375714285715,603.3882
2014-07-04 00:00:00,2014-07-05 00:00:00,644.646,648.433,629.403,630.692,19966155.450236965,8290306433.011799,641.466,629.5134285714286,606.0549
2014-07-05 00:00:00,2014-07-06 00:00:00,629.951,633.222,628.004,631.457,16796410.0,8191302163.729913,639.798,634.5002857142857,607.9809
2014-07-06 00:00:00,2014-07-07 00:00:00,631.772,638.653,631.16,635.807,10272828.23255814,8237241057.103784,638.7982,639.2277142857143,610.16185
2014-07-07 00:00:00,2014-07-08 00:00:00,635.463,637.157,617.007,624.086,11588070.416666666,8164408444.567699,633.4396,636.9832857142857,610.82295
2014-07-08 00:00:00,2014-07-09 00:00:00,622.57,626.695,620.907,624.818,15359606.119402984,8108142044.926685,629.3720000000001,634.6992857142857,611.66595
2014-07-09 00:00:00,2014-07-10 00:00:00,625.221,626.998,622.596,624.532,9481762.671480143,8127647315.561276,628.14,630.9354285714286,612.989
2014-07-10 00:00:00,2014-07-11 00:00:00,624.509,626.116,612.346,616.838,12242666.354166666,8061155141.527906,625.2162000000001,626.89,614.1236
2014-07-11 00:00:00,2014-07-12 00:00:00,616.762,632.086,615.769,632.086,15621345.993031358,8099875421.382404,624.472,627.0891428571429,615.9783
2014-07-12 00:00:00,2014-07-13 00:00:00,632.003,636.658,626.982,634.278,16679989.930555556,8211613262.493688,626.5103999999999,627.4921428571428,617.57855
2014-07-13 00:00:00,2014-07-14 00:00:00,633.713,634.727,624.909,626.521,12198057.692307692,8184162955.741302,626.851,626.1655714285714,619.2054
2014-07-14 00:00:00,2014-07-15 00:00:00,626.497,627.342,617.322,619.875,11318627.87456446,8093071083.653359,625.9196,625.5640000000001,621.0813
2014-07-15 00:00:00,2014-07-16 00:00:00,619.315,625.141,619.315,622.054,11434746.180555556,8115173369.386614,626.9628,625.1691428571429,623.8672
2014-07-16 00:00:00,2014-07-17 00:00:00,621.586,623.092,615.325,616.934,12169039.520833334,8066816930.802682,623.9323999999999,624.0837142857142,625.65705
2014-07-17 00:00:00,2014-07-18 00:00:00,616.8,626.29,608.399,622.987,13167452.194444444,8061410980.771724,621.6742,624.9621428571428,626.94335
2014-07-18 00:00:00,2014-07-19 00:00:00,623.089,629.213,620.472,629.213,15501255.052264808,8115506232.023873,622.2126000000001,624.5517142857142,628.57655
2014-07-19 00:00:00,2014-07-20 00:00:00,628.779,629.166,624.597,628.628,12494571.388888888,8182834431.684298,623.9631999999999,623.7445714285714,629.8722
2014-07-20 00:00:00,2014-07-21 00:00:00,628.515,628.559,622.775,623.994,6156051.041666667,8151861711.1901245,624.3512,623.3835714285715,629.08205
2014-07-21 00:00:00,2014-07-22 00:00:00,623.9,624.09,619.109,622.034,7644422.947368421,8103979111.523336,625.3712,623.692,628.14345
2014-07-22 00:00:00,2014-07-23 00:00:00,622.211,624.298,620.957,621.413,10403722.743055556,8123716395.183969,625.0564,623.6004285714287,626.67015
2014-07-23 00:00:00,2014-07-24 00:00:00,621.551,624.431,618.293,619.337,9578867.916666666,8108864371.779805,623.0812000000001,623.9437142857142,625.3792
2014-07-24 00:00:00,2014-07-25 00:00:00,619.415,620.429,595.566,601.243,16520255.902777778,7964429125.853978,617.6042,620.8374285714286,623.90675
2014-07-25 00:00:00,2014-07-26 00:00:00,601.733,607.065,597.226,601.611,18322355.74912892,7853094112.363092,613.1276,616.8942857142857,622.41445
2014-07-26 00:00:00,2014-07-27 00:00:00,601.089,602.088,593.964,595.985,11865350.0,7800554796.232361,607.9177999999999,612.231,620.42335
2014-07-27 00:00:00,2014-07-28 00:00:00,595.813,598.942,593.43,594.316,8913880.833333334,7782101048.722724,602.4984000000001,607.9912857142857,618.93485
2014-07-28 00:00:00,2014-07-29 00:00:00,593.852,594.573,575.185,585.76,14477090.945454543,7641972385.494973,595.783,602.8092857142857,616.9819500000001
2014-07-29 00:00:00,2014-07-30 00:00:00,585.691,588.385,581.695,584.679,14844783.95522388,7645970308.81085,592.4702,597.5615714285715,614.9893
2014-07-30 00:00:00,2014-07-31 00:00:00,584.725,585.122,564.896,566.849,11562696.493055556,7566763401.064319,585.5178,590.0632857142857,612.4898499999999
2014-07-31 00:00:00,2014-08-01 00:00:00,567.293,586.235,564.511,586.235,19949510.763888888,7541845083.642858,583.5678,587.9192857142856,610.1973
2014-08-01 00:00:00,2014-08-02 00:00:00,586.235,597.922,583.634,594.908,20034622.85714286,7730850360.281457,583.6862000000001,586.9617142857143,608.2288000000001
2014-08-02 00:00:00,2014-08-03 00:00:00,594.916,594.916,586.155,589.412,13558381.92982456,7730414518.271515,584.4166,586.0227142857144,606.37335
2014-08-03 00:00:00,2014-08-04 00:00:00,589.333,589.333,581.65,585.625,8254428.784722222,7661108134.512382,584.6058,584.7811428571429,604.66085
2014-08-04 00:00:00,2014-08-05 00:00:00,586.666,591.946,583.74,588.716,8283256.515679442,7684657768.19521,588.9792,585.2034285714286,602.9939499999999
2014-08-05 00:00:00,2014-08-06 00:00:00,588.782,589.865,584.102,585.166,11226674.722222222,7688633835.328032,588.7654,585.273,601.4055500000001
2014-08-06 00:00:00,2014-08-07 00:00:00,585.436,587.486,583.098,584.63,9972679.0625,7677023082.30298,586.7098,587.8131428571429,599.4877
2014-08-07 00:00:00,2014-08-08 00:00:00,584.653,591.104,584.052,588.785,10585161.770833334,7694240197.860668,586.5844,588.1774285714285,597.4663
2014-08-08 00:00:00,2014-08-09 00:00:00,588.869,598.116,588.791,592.619,13124577.351916377,7778469860.261321,587.9832,587.8504285714287,595.6658500000001
2014-08-09 00:00:00,2014-08-10 00:00:00,592.577,592.577,587.633,589.262,9176716.736111112,7729687828.123422,588.0924,587.829,593.9292499999999
2014-08-10 00:00:00,2014-08-11 00:00:00,589.372,594.46,587.942,591.01,7071456.527777778,7742835733.418812,589.2612,588.5982857142857,592.37805
2014-08-11 00:00:00,2014-08-12 00:00:00,591.061,591.507,574.051,576.602,9380006.829268292,7694282039.779351,587.6555999999999,586.8677142857142,590.1375
2014-08-12 00:00:00,2014-08-13 00:00:00,576.368,576.948,566.595,569.592,17303184.375,7491684774.753191,583.817,584.6428571428571,587.65025
2014-08-13 00:00:00,2014-08-14 00:00:00,569.642,573.033,532.667,546.08,18579486.80555556,7265606050.487564,574.5092,579.1357142857142,584.8921
2014-08-14 00:00:00,2014-08-15 00:00:00,546.658,546.658,498.725,505.974,32626245.486111112,6826154245.317592,557.8516000000001,567.3055714285714,580.1102500000001
2014-08-15 00:00:00,2014-08-16 00:00:00,505.974,518.179,487.926,497.245,28753135.88850174,6721809452.300245,539.0986,553.6807142857143,575.17325
2014-08-16 00:00:00,2014-08-17 00:00:00,497.01,521.475,487.744,520.182,25650440.277777776,6602515780.296505,527.8146,543.8121428571428,571.46655
2014-08-17 00:00:00,2014-08-18 00:00:00,519.708,520.19,483.626,492.633,23722638.888888888,6598287281.627083,512.4228,529.7582857142858,566.8102
2014-08-18 00:00:00,2014-08-19 00:00:00,491.795,499.37,443.851,461.424,36541357.839721255,6198074776.06974,495.4916,513.3042857142857,560.6474499999999
2014-08-19 00:00:00,2014-08-20 00:00:00,461.46,485.71,455.539,483.471,46453523.26388889,6225413738.916373,490.991,501.0012857142857,556.47855
2014-08-20 00:00:00,2014-08-21 00:00:00,485.245,518.285,467.511,513.219,38464101.38888889,6452119696.919231,494.18580000000003,496.30685714285715,552.82775
2014-08-21 00:00:00,2014-08-22 00:00:00,511.98,531.9,510.449,517.153,57062250.69444445,6828192713.635536,493.58000000000004,497.9038571428572,548.94
2014-08-22 00:00:00,2014-08-23 00:00:00,517.237,521.479,501.275,514.677,40525580.83623693,6751976345.305951,497.98879999999997,500.3941428571429,545.20325
2014-08-23 00:00:00,2014-08-24 00:00:00,514.043,514.299,492.114,498.418,30248240.277777776,6622765859.421541,505.3876,497.28499999999997,540.8429
2014-08-24 00:00:00,2014-08-25 00:00:00,498.075,512.888,497.351,508.066,21906956.597222224,6646218185.67407,510.3066,499.48971428571434,536.8104000000001
2014-08-25 00:00:00,2014-08-26 00:00:00,508.286,508.286,499.233,502.646,18981944.25087108,6630300214.857397,508.192,505.3785714285715,532.6844
2014-08-26 00:00:00,2014-08-27 00:00:00,502.496,512.688,502.496,511.666,19927680.55555556,6698889324.267439,507.0946,509.4064285714286,529.0362
2014-08-27 00:00:00,2014-08-28 00:00:00,511.57,520.709,510.922,510.922,23876633.68055556,6798400819.523167,506.3436,509.07828571428576,525.14305
2014-08-28 00:00:00,2014-08-29 00:00:00,511.153,516.157,506.877,507.368,20974827.08333333,6739398344.833507,508.1336,507.68042857142854,520.8805
2014-08-29 00:00:00,2014-08-30 00:00:00,507.815,511.695,503.817,508.572,18113964.80836237,6710831853.407746,508.2348,506.8082857142857,516.8460000000001
2014-08-30 00:00:00,2014-08-31 00:00:00,508.517,509.308,501.636,504.399,15672012.951388888,6664219104.682512,508.58540000000005,507.66271428571423,512.5154500000001
2014-08-31 00:00:00,2014-09-01 00:00:00,504.249,504.879,474.814,477.332,27322152.673611112,6453750578.626331,501.7186,503.2721428571428,507.55195000000003
2014-09-01 00:00:00,2014-09-02 00:00:00,477.763,485.306,471.91,475.725,33147391.98606272,6334398454.707097,494.67920000000004,499.42628571428577,502.8585999999999
2014-09-02 00:00:00,2014-09-03 00:00:00,474.879,482.988,472.324,477.51,21058876.223776225,6313475894.049043,488.7076,494.54685714285716,499.4300999999999
2014-09-03 00:00:00,2014-09-04 00:00:00,477.426,481.712,476.208,477.548,17011548.263888888,6319099520.844584,482.50280000000004,489.77914285714286,498.00879999999995
2014-09-04 00:00:00,2014-09-05 00:00:00,477.586,493.928,477.086,490.113,17910862.847222224,6399912147.699904,479.6456,487.3141428571429,497.6522
2014-09-05 00:00:00,2014-09-06 00:00:00,489.66,490.643,481.609,483.116,22846763.06620209,6442479858.693912,480.80240000000003,483.6775714285714,495.79889999999995
